phi,theta,elev,mv,dbm,cal
349.4520,75.5013,14.4987,1011,-31.6364,3
349.2064,75.7934,14.2066,1017,-31.9091,3
349.6957,75.8055,14.1945,1015,-31.8182,3
350.7278,76.2232,13.7768,1017,-31.9091,3
351.5934,76.5215,13.4785,1015,-31.8182,3
352.3291,76.5743,13.4257,1017,-31.9091,3
352.3535,76.4248,13.5752,1017,-31.9091,3
352.2732,76.4314,13.5686,1015,-31.8182,3
351.8722,76.7310,13.2690,1011,-31.6364,3
350.9792,76.8274,13.1726,1015,-31.8182,3
349.7817,76.7262,13.2738,1015,-31.8182,3
348.0687,76.4294,13.5706,1004,-31.3182,3
346.0391,76.0110,13.9890,997,-31.0000,3
344.7164,76.0579,13.9421,999,-31.0909,3
343.4325,76.1321,13.8679,1008,-31.5000,3
342.7571,76.3869,13.6131,1020,-32.0455,3
342.8663,76.4850,13.5150,1027,-32.3636,3
343.3190,76.8627,13.1373,1034,-32.6818,3
343.7110,77.0864,12.9136,1042,-33.0455,3
343.9868,77.3572,12.6428,1037,-32.8182,3
344.6654,77.5742,12.4258,1042,-33.0455,3
345.3322,77.5724,12.4276,1044,-33.1364,3
345.4818,77.7152,12.2848,1050,-33.4091,3
345.0331,77.5959,12.4041,1056,-33.6818,3
344.2651,77.8179,12.1821,1050,-33.4091,3
342.5014,78.1114,11.8886,1039,-32.9091,3
340.3808,77.8094,12.1906,1027,-32.3636,3
338.9340,78.0225,11.9775,1025,-32.2727,3
337.8701,77.8774,12.1226,1027,-32.3636,3
336.5546,78.0593,11.9407,1040,-32.9545,3
335.5706,78.1661,11.8339,1052,-33.5000,3
335.5203,78.1659,11.8341,1055,-33.6364,3
335.6548,78.5549,11.4451,1057,-33.7273,3
335.8359,79.2398,10.7602,1066,-34.1364,3
335.6984,79.0752,10.9248,1068,-34.2273,3
335.7448,79.2233,10.7767,1073,-34.4545,3
335.5408,79.0824,10.9176,1078,-34.6818,3
335.5705,79.1144,10.8856,1067,-34.1818,3
335.5369,79.4749,10.5251,1076,-34.5909,3
335.5859,79.6497,10.3503,1075,-34.5455,3
335.4691,79.6859,10.3141,1075,-34.5455,3
335.5541,79.7084,10.2916,1078,-34.6818,3
335.5668,79.6709,10.3291,1078,-34.6818,3
335.5239,79.5284,10.4716,1076,-34.5909,3
335.6027,79.6990,10.3010,1077,-34.6364,3
335.6220,79.7638,10.2361,1079,-34.7273,3
335.6926,79.9204,10.0796,1078,-34.6818,3
335.5957,79.6547,10.3453,1075,-34.5455,3
335.5783,79.5808,10.4192,1076,-34.5909,3
335.5094,79.7548,10.2452,1077,-34.6364,3
335.5548,79.8766,10.1234,1074,-34.5000,3
335.4469,79.9383,10.0617,1076,-34.5909,3
335.3155,80.0998,9.9002,1077,-34.6364,3
335.3655,80.2214,9.7786,1075,-34.5455,3
335.3694,80.3494,9.6506,1075,-34.5455,3
335.4176,80.4803,9.5197,1075,-34.5455,3
335.2880,80.6227,9.3773,1076,-34.5909,3
335.0469,80.4697,9.5303,1074,-34.5000,3
335.0152,80.4757,9.5243,1073,-34.4545,3
334.9829,80.6481,9.3519,1072,-34.4091,3
334.9312,80.7561,9.2439,1073,-34.4545,3
334.9272,80.8014,9.1986,1073,-34.4545,3
